OBJECTID *,Shape *,Borough,Block,Lot,CD,BCT2020,BCTCB2020,CT2010,CB2010,SchoolDist,Council,ZipCode,FireComp,PolicePrct,HealthCent,HealthArea,Sanitboro,SanitDistr,SanitSub,Address,ZoneDist1,ZoneDist2,ZoneDist3,ZoneDist4,Overlay1,Overlay2,SPDist1,SPDist2,SPDist3,LtdHeight,SplitZone,BldgClass,LandUse,Easements,OwnerType,OwnerName,LotArea,BldgArea,ComArea,ResArea,OfficeArea,RetailArea,GarageArea,StrgeArea,FactryArea,OtherArea,AreaSource,NumBldgs,NumFloors,UnitsRes,UnitsTotal,LotFront,LotDepth,BldgFront,BldgDepth,Ext,ProxCode,IrrLotCode,LotType,BsmtCode,AssessLand,AssessTot,ExemptTot,YearBuilt,YearAlter1,YearAlter2,HistDist,Landmark,BuiltFAR,ResidFAR,CommFAR,FacilFAR,BoroCode,BBL,CondoNo,Tract2010,XCoord,YCoord,ZoneMap,ZMCode,Sanborn,TaxMap,EDesigNum,APPBBL,APPDate,PLUTOMapID,FIRM07_FLA,PFIRM15_FL,Version,DCPEdited,Latitude,Longitude,Notes,Shape_Leng,Shape_Length,Shape_Area,OBJECTID,Join_Count,TARGET_FID,uid,BOROUGH,BLOCK,LOT,BBL,MAPBBL,CD,HNUM,SNAME,ADDRESS,PARCELNAME,AGENCY,USECODE,USETYPE,OWNERSHIP,CATEGORY,EXPANDCAT,EXCATDESC,LEASED,FINALCOM,AGREEMENT,XCOORD,YCOORD,LATITUDE,LONGITUDE,DCPEDITED,Shape_Length,Shape_Area
1745,Polygon,QN,70,38,402,4000104,40001041013,1,1033,30,26,11101,E258,108,41,720,4,2,3B, MIDTOWN TUN PLAZA,M3-2, , , , , , , , , ,N,U1,7,1,X,NYS DEPARTMENT OF TRANSPORTATION,1499,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,N,0,Y,5,0,0,0,0,0,0,0, , ,0,0,2,0,4,4000700038,0,1,998590,209383,9b, ,401 029,40102, ,0, ,1,1,1,24v1,t,40.741373,-73.948251, ,0,166.894767,1498.585775,1745,0,1745,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,166.894767,1498.585775
1746,Polygon,QN,70,40,402,4000104,40001041029,1,1033,30,26,11101,E258,108,41,720,4,2,3B,51 AVENUE,M3-2, , , , , , , , , ,N,V1,11,0, ,LINCO CONTINENTAL CP,3900,0,0,0,0,0,0,0,0,0,7,0,0,0,0,78.83,100,0,0, ,0,Y,5,5,139500,139500,0,0,0,0, , ,0,0,2,0,4,4000700040,0,1,998579,209261,9b, ,401 029,40102, ,0, ,1,1,1,24v1, ,40.741038,-73.948291, ,0,311.12682,3437.139956,1746,0,1746,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,311.12682,3437.139956
1747,Polygon,QN,70,45,402,4000104,40001041013,1,1034,30,26,11101,E258,108,41,720,4,2,3B,51 AVENUE,M3-2, , , , , , , , , ,N,V1,11,3,C,NYC DEPARTMENT OF TRANSPORTATION,22889,0,0,0,0,0,0,0,0,0,7,0,0,0,0,16,100,0,0, ,0,Y,5,0,182700,182700,182700,0,0,0, , ,0,0,2,0,4,4000700045,0,1,998518,209413,9b, ,401 029,40102, ,0, ,1,1,1,24v1,t,40.741455,-73.948511, ,0,1038.776212,23048.84498,1747,2,1747,c3df1ea107b87941329754d6b460a109,4,70,45,4000700045,4000700045,402, ,51 AVENUE,51 AVENUE,UNDER MIDTOWN TUNNEL EXPWY,DOT,880,ROAD/HIGHWAY,C,1,7,"MAINTENANCE, STORAGE, & INFRASTRUCTURE USE", , , ,998518,209413,40.741456,-73.948511, ,1038.776212,23048.84498
1748,Polygon,QN,71,1,402,4000104,40001041012,1,1034,30,26,11101,L115,108,41,720,4,2,3B,21-02 49 AVENUE,M1-4, , , , , , , , , ,N,O6,5,1, ,"BRSP PARAGON LIC, LLC",22525,129087,129087,0,115322,13765,0,0,0,0,2,1,7,0,1,218.6,172,200,140,N,0,Y,3,0,915300,11632050,0,1916,2017,0, , ,5.73,0,2,6.5,4,4000710001,0,1,998407,209681,9b, ,401 030,40102, ,4000710001,7/21/2017,1, , ,24v1, ,40.742191,-73.948911, ,0,687.193018,20947.57048,1748,0,1748,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,687.193018,20947.57048
1749,Polygon,QN,71,21,402,4000104,40001041012,1,1034,30,26,11101,E258,108,41,720,4,2,3B,50-02 23 STREET,M1-4, , , , , , , , , ,N,E2,6,0, ,AMBO RLTY CORP,21800,14440,14440,0,0,0,0,0,14440,0,2,1,2,0,2,34,245,34,200,N,0,Y,5,0,588600,2345400,0,1930,0,0, , ,0.66,0,2,6.5,4,4000710021,0,1,998756,209480,9b, ,401 030,40102, ,0, ,1,1,1,24v1, ,40.741639,-73.947652, ,0,745.041146,22590.55595,1749,0,1749,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,745.041146,22590.55595
1750,Polygon,QN,96,1,402,4000104,40001041003,1,1039,30,26,11101,E258,108,41,720,4,2,3B,26-35 47 AVENUE,M1-4, , , , , , , , , ,N,F9,6,0, ,JEPRO INDUSTRIES INC,8400,10000,10000,0,1000,0,0,0,9000,0,2,1,2,0,1,190.26,59.68,190.26,59.68,N,0,Y,3,0,204300,357750,0,1993,1996,0, , ,1.19,0,2,6.5,4,4000960001,0,1,1000576,210299,9b, ,401 026,40102, ,4000960001,12/13/1993,1, , ,24v1, ,40.743884,-73.941082, ,0,487.81609,9719.445829,1750,0,1750,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,487.81609,9719.445829
1751,Polygon,QN,96,6,402,4000104,40001041003,1,1039,30,26,11101,E258,108,41,720,4,2,3B,46-16 27 STREET,M1-4, , , , , , , , , ,N,E1,6,0, ,"JJR HOLDINGS, LLC",7450,14900,14900,0,7450,0,0,0,0,7450,2,1,2,0,1,100,74.46,0,0,N,0,Y,3,0,280800,1159200,0,2009,0,0, , ,2,0,2,6.5,4,4000960006,0,1,1000696,210304,9b, ,401 026,40102, ,4000960001,12/13/1993,1, , ,24v1, ,40.743897,-73.940649, ,0,352.246777,7607.373247,1751,0,1751,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,352.246777,7607.373247
1752,Polygon,QN,96,8,402,4000104,40001041003,1,1039,30,26,11101,E258,108,41,720,4,2,3B,26-16 SKILLMAN AVENUE,M1-4, , , , , , , , , ,N,E9,6,0, ,IRVAL INTERTECH INC,3850,4400,4400,0,2200,0,0,2200,0,0,2,1,2,0,1,79.57,11.79,40,55,N,0,Y,3,0,86850,373500,0,1931,0,0, , ,1.14,0,2,6.5,4,4000960008,0,1,1000620,210346,9b, ,401 026,40102, ,4000960001,12/13/1993,1, , ,24v1, ,40.744013,-73.940923, ,0,273.273811,3407.374293,1752,0,1752,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,273.273811,3407.374293
1753,Polygon,QN,96,10,402,4000104,40001041003,1,1039,30,26,11101,E258,108,41,720,4,2,3B,26-32 SKILLMAN AVENUE,M1-4, , , , , , , , , ,N,H9,5,0, ,"26-32 SKILLMAN GROUP, LLC",5700,28148,0,0,0,0,0,0,0,0,2,1,4,0,1,130,92,81,91,N,1,Y,3,0,336150,2428200,0,1909,2012,2012, , ,4.94,0,2,6.5,4,4000960010,0,1,1000703,210387,9b, ,401 026,40102, ,0, ,1, , ,24v1, ,40.744125,-73.940624, ,0,355.558671,6210.725145,1753,0,1753,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,355.558671,6210.725145
1754,Polygon,QN,97,1,402,4000104,40001041004,1,1038,30,26,11101,E258,108,41,720,4,2,3B,27 STREET,M1-4, , , , , , , , , ,N,G7,10,0,X,MTA - LIRR,12000,0,0,0,0,0,0,0,0,0,7,0,0,0,0,43,373,0,0, ,0,Y,3,5,436950,436950,436950,0,0,0, , ,0,0,2,6.5,4,4000970001,0,1,1000550,210174,9b, ,401 031,40102, ,0, ,1, , ,24v1,t,40.743541,-73.941176, ,0,986.576381,11902.28678,1754,0,1754,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,986.576381,11902.28678
1755,Polygon,QN,97,3,402,4000104,40001041004,1,1038,30,26,11101,E258,108,41,720,4,2,3B,47-24 27 STREET,M1-4, , , , , , , , , ,N,F1,6,0, ,LOCAL 1 REALTY CORP,28650,40000,40000,0,12300,0,0,0,27700,0,2,1,2,0,2,132,35,57.67,214.5,E,0,Y,5,0,515700,1483200,0,1923,0,0, , ,1.4,0,2,6.5,4,4000970003,0,1,1000602,210062,9b, ,401 031,40102, ,0, ,1, , ,24v1, ,40.743233,-73.940989, ,0,1037.814579,29659.77265,1755,0,1755,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,1037.814579,29659.77265
1756,Polygon,QN,97,4,402,4000104,40001041004,1,1038,30,26,11101,E258,108,41,720,4,2,3B,47-37 AUSTELL PLACE,M1-4, , , , , , , , , ,N,O5,5,0,P,"MAPLE DRAKE AUSTELL OWNER, LLC",40500,155265,155265,0,135564,2861,0,0,16840,0,2,1,5,0,1,404,123.75,402,109,N,1,Y,3,0,2004750,13946400,0,1916,2017,0, , ,3.83,0,2,6.5,4,4000970004,0,1,1000517,210005,9b, ,401 031,40102, ,0, ,1, , ,24v1, ,40.743077,-73.941296, ,0,971.030238,41460.62984,1756,1,1756,686ce62abbd86aab61919676e73ccc9d,4,97,4,4000970004,4000970004,402,47-51,AUSTELL PLACE,47-51 AUSTELL PLACE, ,HPD,750,NON-RESIDENTIAL SOCIAL SERVICE FACILITY,P,1,5,HEALTH & SOCIAL SERVICES USE,L, , ,1000517,210005,40.743077,-73.941296, ,971.030238,41460.62984
1757,Polygon,QN,97,40,402,4000104,40001041004,1,1038,30,26,11101,E258,108,41,720,4,2,3B,27 STREET,M1-4, , , , , , , , , ,N,V1,11,0, ,CHAVES DEVELOPMENT LLC,1690,0,0,0,0,0,0,0,0,0,7,0,0,0,0,52,65,0,0, ,0,Y,5,5,71100,71100,0,0,0,0, , ,0,0,2,6.5,4,4000970040,0,1,1000686,210131,9b, ,401 031,40102, ,0, ,1, , ,24v1, ,40.743422,-73.940686, ,0,201.285249,1708.37152,1757,0,1757,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,201.285249,1708.37152
1758,Polygon,QN,98,9,402,4000104,40001041005,1,1037,30,26,11101,E258,108,41,720,4,2,3B,47-07 PEARSON PLACE,M1-4, , , , , , , , , ,N,E1,6,0,C,NYC POLICE DEPARTMENT,20000,66296,66296,0,6000,0,0,60296,0,0,2,1,4,0,1,100,200,83,200,G,0,N,4,0,360000,2455650,2455650,1916,1995,0, , ,3.31,0,2,6.5,4,4000980009,0,1,1000221,210069,9b, ,401 031,40102, ,0, ,1, , ,24v1,t,40.743253,-73.942364, ,0,594.974632,18839.55662,1758,1,1758,c22767e1c07c4f6d85e0b2f804d42d0a,4,98,9,4000980009,4000980009,402,47-15,PEARSON PLACE,47-15 PEARSON PLACE,PROPERTY CLERK WAREHOUSE,NYPD,930,INDOOR STORAGE (WAREHOUSE),C,1,7,"MAINTENANCE, STORAGE, & INFRASTRUCTURE USE", , , ,1000221,210069,40.743253,-73.942364, ,594.974632,18839.55662
1759,Polygon,QN,98,30,402,4000104,40001041005,1,1037,30,26,11101,E258,108,41,720,4,2,3B,47-32 AUSTELL PLACE,M1-4, , , , , , , , , ,N,E1,6,0, ,SKILLMAN AUSTELL LLC,24033,75864,75864,0,10000,0,0,0,65864,0,2,1,4,0,4,218,109,218.83,87.75,N,0,Y,3,0,648900,4681350,0,1916,1994,0, , ,3.16,0,2,6.5,4,4000980030,0,1,1000423,209789,9b, ,401 031,40102, ,0, ,1, , ,24v1, ,40.742484,-73.941636, ,0,718.085872,26419.92802,1759,0,1759,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,718.085872,26419.92802
1760,Polygon,QN,98,42,402,4000104,40001041005,1,1037,30,26,11101,E258,108,41,720,4,2,3B,47-16 AUSTELL PLACE,M1-4, , , , , , , , , ,N,O5,5,0, ,EIB AUSTELL LLC,16000,51200,51200,0,50000,1200,0,0,0,0,2,1,4,0,1,160,100,160,80,N,0,N,5,0,648000,3086550,0,1916,2015,0, , ,3.2,0,2,6.5,4,4000980042,0,1,1000327,209976,9b, ,401 031,40102, ,0, ,1, , ,24v1, ,40.742998,-73.941982, ,0,557.42863,18354.61019,1760,0,1760,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,557.42863,18354.61019
1761,Polygon,QN,99,10,402,4000104,40001041009,1,1045,30,26,11101,E258,108,41,720,4,2,3B,47-22 PEARSON PLACE,M1-4, , , , , , , , , ,N,F5,6,0,X,"PEARSON PLACE HOLDINGS, LLC",60000,75965,75965,0,25000,0,0,0,50965,0,2,1,1,0,1,302,150,200,150,N,0,Y,3,0,1620000,4990950,4990950,1941,2016,2003, , ,1.27,0,2,6.5,4,4000990010,0,1,1000079,209778,9b, ,401 031,40102, ,0, ,1, , ,24v1, ,40.742455,-73.942877, ,0,1006.251495,62758.83987,1761,0,1761,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,1006.251495,62758.83987
1762,Polygon,QN,99,30,402,4000104,40001041009,1,1045,30,26,11101,E258,108,41,720,4,2,3B,25-61 49 AVENUE,M1-4, , , , , , , , , ,N,G1,10,0, ,PSTR REALTY CORP,48500,10500,10500,0,0,0,10500,0,0,0,2,1,1,0,1,207,186,100,105,N,0,Y,5,0,587250,1056150,0,1986,0,0, , ,0.22,0,2,6.5,4,4000990030,0,1,1000208,209527,9b, ,401 031,40102, ,0, ,1, , ,24v1, ,40.741765,-73.942412, ,0,910.123767,51927.58886,1762,0,1762,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,910.123767,51927.58886
1763,Polygon,QN,100,1,402,4000104,40001041007,1,1035,30,26,11101,E258,108,41,720,4,2,3B,24-30 SKILLMAN AVENUE,M1-4, , , , , , , , , ,N,W1,8,0,P,ELY-CRUIKSHANK CO INC,77440,48820,48820,0,0,0,0,0,0,48820,2,1,2,0,1,439,352,222.5,102.5,N,0,Y,5,0,1742400,5509800,0,1954,2005,2005, , ,0.63,0,2,6.5,4,4001000001,0,1,999480,209664,9b, ,401 031,40102, ,0, ,1, ,1,24v1, ,40.742143,-73.945039, ,0,1311.008957,76343.13825,1763,1,1763,94a1754f9ed0197fc3e850e4f33b28ae,4,100,1,4001000001,4001000001,402,24-30,SKILLMAN AVENUE,24-30 SKILLMAN AVENUE, ,EDUC,213,ACADEMIC HIGH SCHOOL,P,1,2,EDUCATIONAL USE,L, , ,999480,209664,40.742143,-73.945039, ,1311.008957,76343.13825
1764,Polygon,QN,100,2,402,4000104,40001041006,1,1036,30,26,11101,E258,108,41,720,4,2,3B,49 AVENUE,M1-4, , , , , , , , , ,N,U7,7,1,X,MTA - LIRR,67038,0,0,0,0,0,0,0,0,0,7,0,0,0,0,65,150,0,0,N,0,Y,3,0,0,0,0,0,0,0, , ,0,0,2,6.5,4,4001000002,0,1,999761,209785,9b, ,401 031,40102, ,0, ,1, , ,24v1,t,40.742474,-73.944025, ,0,1719.073566,67038.23873,1764,0,1764,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,1719.073566,67038.23873
1765,Polygon,QN,100,9,402,4000104,40001041006,1,1036,30,26,11101,E258,108,41,720,4,2,3B,25-20 49 AVENUE,M1-4, , , , , , , , , ,N,F5,6,0, ,25-20 SKILLMAN AVENUE LLC,5338,5000,5000,0,0,0,0,0,5000,0,2,1,1,0,1,155,59,73.5,130,N,0,Y,5,0,129600,196650,0,1931,0,0, , ,0.94,0,2,6.5,4,4001000009,0,1,999827,209934,9b, ,401 031,40102, ,0, ,1, , ,24v1, ,40.742883,-73.943786, ,0,395.121029,5513.754274,1765,0,1765,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,395.121029,5513.754274
1766,Polygon,QN,100,12,402,4000104,40001041006,1,1036,30,26,11101,E258,108,41,720,4,2,3B,25-11 49 AVENUE,M1-4, , , , , , , , , ,N,O6,5,0, ,25-11 49TH AVENUE LLC,92105,193197,193197,0,193197,0,0,0,0,0,2,1,9,0,1,419,454.42,0,0, ,1,Y,5,2,4559400,19000800,0,2019,0,0, , ,2.1,0,2,6.5,4,4001000012,0,1,999874,209593,9b, ,401 031,40102, ,0, ,1, ,1,24v1, ,40.741947,-73.943617, ,0,1393.076848,95850.31868,1766,0,1766,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,1393.076848,95850.31868
1767,Polygon,QN,104,1,402,4000104,40001041030,1,1062,30,26,11101,E258,108,41,720,4,2,3B,23-27 51 AVENUE,M3-2, , , , , , , , , ,N,F4,6,0, ,PRESIDIO RLTY HOLDER INC,30000,28000,28000,0,8000,0,0,0,20000,0,2,1,2,0,1,240,123,130,99,N,0,N,3,0,729000,1354500,0,1940,1996,0, , ,0.93,0,2,0,4,4001040001,0,1,998997,209188,9b, ,401 030,40102, ,0, ,1,1,1,24v1, ,40.740837,-73.946783, ,0,759.834361,32455.61903,1767,0,1767,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,759.834361,32455.61903
1768,Polygon,QN,104,15,402,4000104,40001041030,1,1062,30,26,11101,E258,108,41,720,4,2,3B,23-30 50 AVENUE,M3-2, , , , , , , , , ,N,F9,6,0, ,VERDERAME REALTY CORP,7380,14800,14800,0,7800,0,0,0,7000,0,2,1,3,0,1,60,123.75,60,117,N,0,N,4,0,57150,646200,0,1931,1998,0, , ,2.01,0,2,0,4,4001040015,0,1,999145,209148,9b, ,401 030,40102, ,0, ,1,1,1,24v1, ,40.740727,-73.946249, ,0,379.926168,7702.777519,1768,0,1768,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,379.926168,7702.777519
1769,Polygon,QN,105,1,402,4000104,40001041021,1,1030,30,26,11101,E258,108,41,720,4,2,3B,23-01 BORDEN AVENUE,M3-2, , , , , , , , , ,N,F5,6,0, ,T G WAREHOUSE INC,31500,27405,27405,0,0,1104,0,0,26301,0,2,1,1,0,1,175,180,175,157,N,0,N,3,0,850500,1417500,0,1931,1995,0, , ,0.87,0,2,0,4,4001050001,0,1,998913,208984,9b, ,401 030,40102, ,0, ,1,1,1,24v1, ,40.740277,-73.947087, ,0,752.001159,35268.48098,1769,0,1769,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,752.001159,35268.48098
1770,Polygon,QN,105,12,402,4000104,40001041021,1,1030,30,26,11101,E258,108,41,720,4,2,3B,23-23 BORDEN AVENUE,M3-2, , , , , , , , , ,N,F9,6,0, ,K.J.D.S. REALTY INC.,27000,51000,51000,0,6500,0,0,0,44500,0,2,1,2,0,4,150,180,150,170,N,0,N,4,0,607500,1719000,80640,1936,0,0, , ,1.89,0,2,0,4,4001050012,0,1,999072,208944,9b, ,401 030,40102, ,0, ,1,1,1,24v1, ,40.740167,-73.946513, ,0,693.316195,29486.31149,1770,0,1770,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,693.316195,29486.31149
1771,Polygon,QN,105,15,402,4000104,40001041021,1,1030,30,26,11101,E258,108,41,720,4,2,3B,23-37 BORDEN AVENUE,M3-2, , , , , , , , , ,N,E9,6,0, ,BEST REALTY LLC,9000,16000,16000,0,7000,0,0,0,9000,0,2,1,2,0,1,50,180,50,180, ,3,N,4,0,199800,584550,0,1931,2016,2016, , ,1.78,0,2,0,4,4001050015,0,1,999169,208919,9b, ,401 030,40102, ,4001050018,10/14/2016,1,1,1,24v1, ,40.740098,-73.946163, ,0,495.418049,9957.504375,1771,0,1771,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,495.418049,9957.504375
1772,Polygon,QN,105,18,402,4000104,40001041021,1,1030,30,26,11101,E258,108,41,720,4,2,3B,23-41 BORDEN AVENUE,M3-2, , , , , , , , , ,N,E9,6,0, ,BBST REALTY II LLC,9000,11500,11500,0,2500,0,0,0,9000,0,2,1,2,0,1,50,180,50,180,N,0,N,4,0,243000,847800,0,1931,2016,2016, , ,1.28,0,2,0,4,4001050018,0,1,999218,208907,9b, ,401 030,40102, ,4001050018,10/14/2016,1,1,1,24v1, ,40.740065,-73.945986, ,0,495.728785,9965.752217,1772,0,1772,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,495.728785,9965.752217
1773,Polygon,QN,105,22,402,4000104,40001041021,1,1030,30,26,11101,E258,108,41,720,4,2,3B,23-49 BORDEN AVENUE,M3-2, , , , , , , , , ,N,E9,6,0, ,BBST REALTY LLC,22500,25625,25625,0,3125,0,0,0,22500,0,2,1,1.5,0,1,125,180,125,180,N,0,N,4,0,506250,1208250,0,1931,1998,0, , ,1.14,0,2,0,4,4001050022,0,1,999304,208885,9b, ,401 030,40102, ,0, ,1,1,1,24v1, ,40.740005,-73.945676, ,0,647.679508,24942.00725,1773,0,1773,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,647.679508,24942.00725
1774,Polygon,QN,109,1,402,4000104,40001041018,1,1031,30,26,11101,E258,108,41,720,4,2,3B,25-03 BORDEN AVENUE,M3-2, , , , , , , , , ,N,E9,6,0, ,G & G DUCT CLEANING & RUST PROOFING INC,8950,4748,4748,0,1700,0,1248,1800,0,0,2,1,2,0,2,50,179.99,50,36,N,1,Y,3,0,131400,203400,0,1931,0,0, , ,0.53,0,2,0,4,4001090001,0,1,999490,208831,9b, ,401 032,40102, ,0, ,1,1,1,24v1, ,40.739856,-73.945005, ,0,463.691371,7792.00834,1774,0,1774,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,463.691371,7792.00834
1775,Polygon,QN,109,7,402,4000104,40001041018,1,1031,30,26,11101,E258,108,41,720,4,2,3B,25-19 BORDEN AVENUE,M3-2, , , , , , , , , ,N,F5,6,0, ,BORDEN AVENUE REALTYCORP,13500,27000,27000,0,0,0,0,0,27000,0,2,1,2,0,1,75,180,75,180,N,0,N,4,0,364500,1153800,0,1917,0,0, , ,2,0,2,0,4,4001090007,0,1,999653,208800,9b, ,401 032,40102, ,0, ,1, ,1,24v1, ,40.739771,-73.944417, ,0,530.298547,14423.5947,1775,0,1775,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,530.298547,14423.5947
